PRISM Time Series Data
Locations: 39
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1971-01 - 1985-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Feb-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
16,-113.8133,48.8428,6725.0,1983-04,4.46,19.8,30.4,40.9,15.0,0.56,5.89
16,-113.8133,48.8428,6725.0,1983-05,3.28,29.0,40.0,50.9,21.2,1.15,9.83
16,-113.8133,48.8428,6725.0,1983-06,3.68,34.9,45.0,55.1,27.7,1.23,9.42
16,-113.8133,48.8428,6725.0,1983-07,5.18,40.8,50.8,60.8,31.9,1.90,11.06
16,-113.8133,48.8428,6725.0,1983-08,1.14,46.0,57.3,68.6,38.7,2.04,15.25
16,-113.8133,48.8428,6725.0,1983-09,3.11,31.4,41.8,52.2,26.0,1.17,7.56
16,-113.8133,48.8428,6725.0,1983-10,2.30,27.4,35.8,44.2,19.3,1.44,5.97
16,-113.8133,48.8428,6725.0,1983-11,9.58,19.5,24.4,29.3,16.9,0.41,2.00
16,-113.8133,48.8428,6725.0,1983-12,4.49,-4.1,3.8,11.6,-7.4,0.26,1.10
16,-113.8133,48.8428,6725.0,1984-01,9.91,14.4,20.0,25.7,7.0,0.75,2.20
16,-113.8133,48.8428,6725.0,1984-02,4.43,19.8,26.3,32.7,6.8,1.29,3.81
16,-113.8133,48.8428,6725.0,1984-03,5.64,16.5,25.1,33.6,14.7,0.27,3.15
16,-113.8133,48.8428,6725.0,1984-04,6.41,20.8,31.6,42.5,16.4,0.58,5.83
16,-113.8133,48.8428,6725.0,1984-05,9.23,25.9,36.2,46.5,20.8,0.82,6.76
16,-113.8133,48.8428,6725.0,1984-06,3.40,32.9,44.4,55.9,26.3,1.20,10.37
16,-113.8133,48.8428,6725.0,1984-07,0.58,42.5,54.9,67.2,34.2,2.25,16.81
16,-113.8133,48.8428,6725.0,1984-08,0.95,43.3,55.5,67.6,34.5,2.30,16.08
16,-113.8133,48.8428,6725.0,1984-09,6.70,28.6,37.7,46.9,23.8,0.80,6.50
16,-113.8133,48.8428,6725.0,1984-10,7.91,22.1,28.7,35.2,19.3,0.56,3.18
16,-113.8133,48.8428,6725.0,1984-11,8.73,16.1,21.3,26.6,11.0,0.57,2.05
16,-113.8133,48.8428,6725.0,1984-12,9.44,3.8,10.3,16.9,1.7,0.30,1.22
16,-113.8133,48.8428,6725.0,1985-01,1.20,6.0,15.0,24.0,2.4,0.40,2.18
16,-113.8133,48.8428,6725.0,1985-02,6.24,4.1,10.9,17.7,0.2,0.38,1.55
16,-113.8133,48.8428,6725.0,1985-03,5.29,13.0,22.4,31.7,3.5,0.86,3.92
16,-113.8133,48.8428,6725.0,1985-04,7.73,21.8,29.8,37.8,16.3,0.79,4.30
16,-113.8133,48.8428,6725.0,1985-05,4.53,29.7,40.5,51.3,25.0,0.93,8.20
16,-113.8133,48.8428,6725.0,1985-06,6.76,33.5,43.7,53.9,23.9,1.77,9.61
16,-113.8133,48.8428,6725.0,1985-07,0.32,43.1,57.1,71.0,33.7,2.75,20.18
16,-113.8133,48.8428,6725.0,1985-08,3.64,37.7,48.5,59.4,31.2,1.47,10.72
16,-113.8133,48.8428,6725.0,1985-09,7.94,27.4,34.9,42.3,26.6,0.25,4.22
16,-113.8133,48.8428,6725.0,1985-10,9.25,23.2,29.9,36.6,18.3,0.82,3.59
16,-113.8133,48.8428,6725.0,1985-11,8.15,2.5,8.7,14.9,3.6,0.15,1.02
16,-113.8133,48.8428,6725.0,1985-12,2.32,14.0,17.9,21.7,5.7,0.79,1.54

17,-113.7021,48.6002,6528.0,1971-01,26.15,6.4,12.6,18.8,8.7,0.05,1.24
17,-113.7021,48.6002,6528.0,1971-02,10.35,13.8,20.9,27.9,9.8,0.60,2.80
17,-113.7021,48.6002,6528.0,1971-03,14.75,11.9,20.0,28.1,7.6,0.55,3.08
17,-113.7021,48.6002,6528.0,1971-04,4.99,22.5,31.8,41.1,18.5,0.68,5.52
17,-113.7021,48.6002,6528.0,1971-05,4.38,30.8,42.2,53.5,28.2,0.61,9.29
17,-113.7021,48.6002,6528.0,1971-06,11.41,34.7,44.7,54.8,28.8,1.31,9.58
17,-113.7021,48.6002,6528.0,1971-07,4.28,40.7,52.8,64.9,32.4,2.05,15.49
17,-113.7021,48.6002,6528.0,1971-08,3.14,49.1,61.2,73.3,36.3,3.95,21.60
17,-113.7021,48.6002,6528.0,1971-09,4.62,31.3,41.0,50.6,25.4,1.24,8.29
17,-113.7021,48.6002,6528.0,1971-10,8.03,26.1,33.5,40.8,21.0,0.98,4.97
17,-113.7021,48.6002,6528.0,1971-11,12.52,18.9,24.3,29.7,14.5,0.73,2.58
17,-113.7021,48.6002,6528.0,1971-12,19.83,5.3,11.8,18.4,4.9,0.27,1.50
17,-113.7021,48.6002,6528.0,1972-01,25.91,0.3,7.6,14.9,3.3,0.08,1.21
17,-113.7021,48.6002,6528.0,1972-02,23.15,11.7,18.5,25.4,9.8,0.35,2.26
17,-113.7021,48.6002,6528.0,1972-03,11.05,18.6,26.9,35.3,14.4,0.66,4.13
17,-113.7021,48.6002,6528.0,1972-04,9.05,20.7,29.7,38.7,15.6,0.79,5.11
17,-113.7021,48.6002,6528.0,1972-05,6.60,30.8,40.8,50.8,26.9,0.79,7.96
17,-113.7021,48.6002,6528.0,1972-06,4.09,37.7,49.3,60.8,32.3,1.35,12.79
17,-113.7021,48.6002,6528.0,1972-07,7.76,38.9,50.9,62.8,33.0,1.54,13.93
17,-113.7021,48.6002,6528.0,1972-08,7.34,45.5,57.3,69.1,38.3,2.27,17.31
17,-113.7021,48.6002,6528.0,1972-09,5.47,29.1,38.8,48.5,25.7,0.75,7.35
17,-113.7021,48.6002,6528.0,1972-10,5.44,27.7,35.2,42.7,21.8,1.16,5.53
17,-113.7021,48.6002,6528.0,1972-11,4.30,19.5,24.7,29.9,15.8,0.65,2.50
17,-113.7021,48.6002,6528.0,1972-12,15.33,5.4,11.3,17.3,5.5,0.16,1.32
17,-113.7021,48.6002,6528.0,1973-01,9.60,9.0,15.4,21.7,3.5,0.66,2.11
17,-113.7021,48.6002,6528.0,1973-02,4.47,14.0,21.9,29.8,7.3,0.74,3.30
17,-113.7021,48.6002,6528.0,1973-03,4.27,17.8,26.3,34.8,10.1,1.07,4.50
17,-113.7021,48.6002,6528.0,1973-04,6.86,19.8,29.8,39.9,16.9,0.55,5.27
17,-113.7021,48.6002,6528.0,1973-05,5.14,30.0,41.5,53.1,19.1,1.91,10.56
17,-113.7021,48.6002,6528.0,1973-06,5.28,36.2,46.8,57.5,26.6,2.24,11.74
17,-113.7021,48.6002,6528.0,1973-07,0.33,41.7,55.0,68.3,30.7,2.97,18.39
17,-113.7021,48.6002,6528.0,1973-08,2.73,42.9,55.1,67.3,31.9,3.14,17.56
17,-113.7021,48.6002,6528.0,1973-09,6.66,35.9,45.4,54.9,30.2,1.53,9.37
17,-113.7021,48.6002,6528.0,1973-10,8.67,28.5,34.8,41.1,20.8,1.49,4.97
17,-113.7021,48.6002,6528.0,1973-11,28.30,13.0,18.3,23.5,14.6,0.21,1.33
17,-113.7021,48.6002,6528.0,1973-12,16.89,15.5,20.3,25.2,12.3,0.58,1.81
17,-113.7021,48.6002,6528.0,1974-01,34.57,4.9,11.1,17.4,2.8,0.46,1.63
17,-113.7021,48.6002,6528.0,1974-02,18.10,15.3,21.4,27.5,10.5,0.71,2.52
17,-113.7021,48.6002,6528.0,1974-03,19.34,12.8,21.5,30.1,9.8,0.53,3.25
17,-113.7021,48.6002,6528.0,1974-04,8.77,25.2,33.8,42.4,20.5,0.90,5.49
17,-113.7021,48.6002,6528.0,1974-05,8.25,27.0,36.1,45.2,22.6,0.94,6.29
17,-113.7021,48.6002,6528.0,1974-06,5.21,40.1,52.0,63.8,29.6,2.95,15.39
17,-113.7021,48.6002,6528.0,1974-07,2.25,44.9,55.5,66.1,34.9,3.19,15.62
17,-113.7021,48.6002,6528.0,1974-08,5.06,39.3,50.4,61.4,35.3,1.30,12.25
17,-113.7021,48.6002,6528.0,1974-09,4.21,34.6,45.2,55.8,22.0,2.65,11.66
17,-113.7021,48.6002,6528.0,1974-10,0.75,31.8,40.0,48.2,20.9,2.36,7.64
17,-113.7021,48.6002,6528.0,1974-11,19.99,21.0,26.5,32.0,10.3,1.45,3.52
17,-113.7021,48.6002,6528.0,1974-12,13.48,15.5,20.8,26.1,8.2,0.91,2.40
17,-113.7021,48.6002,6528.0,1975-01,20.30,6.8,13.3,19.7,2.4,0.50,1.87
17,-113.7021,48.6002,6528.0,1975-02,19.35,7.3,14.5,21.8,3.4,0.44,2.02
17,-113.7021,48.6002,6528.0,1975-03,9.03,10.9,18.5,26.1,7.2,0.53,2.60
17,-113.7021,48.6002,6528.0,1975-04,1.75,17.1,25.2,33.3,16.0,0.29,3.33
17,-113.7021,48.6002,6528.0,1975-05,8.50,27.4,36.9,46.3,24.4,0.69,6.32
17,-113.7021,48.6002,6528.0,1975-06,17.87,33.4,43.6,53.9,28.0,1.41,9.17
17,-113.7021,48.6002,6528.0,1975-07,4.59,47.2,58.2,69.2,38.9,3.06,16.61
17,-113.7021,48.6002,6528.0,1975-08,5.12,38.6,47.8,56.9,34.4,1.38,9.39
17,-113.7021,48.6002,6528.0,1975-09,2.71,36.5,47.1,57.8,24.3,2.80,12.21
17,-113.7021,48.6002,6528.0,1975-10,12.23,26.3,32.8,39.4,22.0,1.03,4.41
17,-113.7021,48.6002,6528.0,1975-11,12.45,16.6,22.2,27.7,6.5,1.45,3.22
17,-113.7021,48.6002,6528.0,1975-12,17.05,15.6,21.0,26.5,10.0,0.85,2.21
17,-113.7021,48.6002,6528.0,1976-01,16.85,12.8,18.6,24.4,6.3,0.80,2.34
17,-113.7021,48.6002,6528.0,1976-02,22.65,14.4,20.7,27.0,4.9,1.03,3.01
17,-113.7021,48.6002,6528.0,1976-03,7.46,12.5,20.5,28.6,5.2,0.99,3.33
17,-113.7021,48.6002,6528.0,1976-04,5.22,24.2,33.5,42.9,18.9,0.96,6.11
17,-113.7021,48.6002,6528.0,1976-05,6.91,32.0,43.4,54.9,22.9,2.03,10.69
17,-113.7021,48.6002,6528.0,1976-06,7.08,34.1,43.7,53.4,25.2,2.06,9.70
17,-113.7021,48.6002,6528.0,1976-07,5.93,43.8,54.8,65.7,34.3,3.06,15.31
17,-113.7021,48.6002,6528.0,1976-08,3.56,42.8,52.6,62.4,37.2,1.94,12.10
17,-113.7021,48.6002,6528.0,1976-09,2.01,39.7,50.0,60.2,29.5,2.77,12.53
17,-113.7021,48.6002,6528.0,1976-10,2.80,27.9,36.5,45.0,17.4,1.62,7.14
17,-113.7021,48.6002,6528.0,1976-11,7.21,22.8,29.1,35.4,9.3,1.82,4.47
17,-113.7021,48.6002,6528.0,1976-12,8.44,17.4,22.9,28.5,8.1,1.14,2.88
17,-113.7021,48.6002,6528.0,1977-01,6.07,9.6,15.5,21.5,2.2,0.70,1.99
17,-113.7021,48.6002,6528.0,1977-02,7.10,20.2,27.0,33.9,8.8,1.42,4.23
17,-113.7021,48.6002,6528.0,1977-03,8.42,14.7,22.4,30.2,8.8,0.76,3.44
17,-113.7021,48.6002,6528.0,1977-04,1.34,26.0,36.2,46.4,18.1,1.38,7.94
17,-113.7021,48.6002,6528.0,1977-05,3.87,29.3,39.2,49.1,26.4,0.74,7.32
17,-113.7021,48.6002,6528.0,1977-06,1.06,39.5,51.3,63.0,30.0,2.60,14.44
17,-113.7021,48.6002,6528.0,1977-07,6.44,40.9,52.3,63.7,34.5,1.92,13.80
17,-113.7021,48.6002,6528.0,1977-08,9.20,40.1,50.4,60.7,36.9,1.20,11.48
17,-113.7021,48.6002,6528.0,1977-09,6.27,32.9,42.5,52.2,30.5,0.81,7.97
17,-113.7021,48.6002,6528.0,1977-10,3.63,28.5,35.8,43.2,19.7,1.61,5.76
17,-113.7021,48.6002,6528.0,1977-11,17.88,13.9,19.8,25.7,10.1,0.69,2.27
17,-113.7021,48.6002,6528.0,1977-12,25.37,8.6,15.0,21.4,6.8,0.44,1.82
17,-113.7021,48.6002,6528.0,1978-01,11.54,9.0,15.2,21.3,9.0,0.31,1.43
17,-113.7021,48.6002,6528.0,1978-02,6.36,13.3,20.4,27.6,11.7,0.39,2.28
17,-113.7021,48.6002,6528.0,1978-03,4.06,19.0,28.1,37.1,13.1,0.87,4.92
17,-113.7021,48.6002,6528.0,1978-04,5.14,23.7,31.7,39.8,24.5,0.16,3.90
17,-113.7021,48.6002,6528.0,1978-05,9.63,29.1,37.6,46.0,27.1,0.57,5.74
17,-113.7021,48.6002,6528.0,1978-06,6.02,37.8,48.6,59.5,27.9,2.40,12.41
17,-113.7021,48.6002,6528.0,1978-07,6.86,43.1,54.0,64.9,38.3,1.78,13.57
17,-113.7021,48.6002,6528.0,1978-08,6.22,41.1,51.1,61.1,34.9,2.02,12.35
17,-113.7021,48.6002,6528.0,1978-09,3.17,36.5,45.3,54.1,32.7,1.21,8.23
17,-113.7021,48.6002,6528.0,1978-10,2.29,29.3,38.1,46.8,18.8,1.87,7.56
17,-113.7021,48.6002,6528.0,1978-11,8.32,15.4,21.7,27.9,9.8,0.88,2.99
17,-113.7021,48.6002,6528.0,1978-12,10.48,3.3,9.4,15.6,-0.5,0.40,1.49
17,-113.7021,48.6002,6528.0,1979-01,4.88,-1.3,5.6,12.6,-7.3,0.42,1.24
17,-113.7021,48.6002,6528.0,1979-02,17.97,7.5,15.3,23.1,10.3,0.22,1.60
17,-113.7021,48.6002,6528.0,1979-03,5.52,18.4,27.1,35.7,10.4,1.03,4.57
17,-113.7021,48.6002,6528.0,1979-04,7.84,21.5,30.4,39.4,20.1,0.41,4.61
17,-113.7021,48.6002,6528.0,1979-05,5.00,30.1,40.5,51.0,25.0,1.21,8.65
17,-113.7021,48.6002,6528.0,1979-06,3.07,39.7,50.0,60.2,27.8,3.19,13.45
17,-113.7021,48.6002,6528.0,1979-07,2.70,45.9,56.7,67.5,34.8,3.65,16.70
17,-113.7021,48.6002,6528.0,1979-08,1.69,44.2,56.3,68.4,38.2,2.00,16.10
17,-113.7021,48.6002,6528.0,1979-09,1.79,41.0,51.4,61.8,28.8,3.24,13.75
17,-113.7021,48.6002,6528.0,1979-10,6.12,30.7,38.8,46.9,24.8,1.44,6.75
17,-113.7021,48.6002,6528.0,1979-11,2.36,19.5,24.7,29.9,5.3,1.56,3.53
17,-113.7021,48.6002,6528.0,1979-12,16.67,16.9,23.3,29.6,14.0,0.67,2.54
17,-113.7021,48.6002,6528.0,1980-01,8.56,2.7,9.9,17.0,-0.6,0.47,1.63
17,-113.7021,48.6002,6528.0,1980-02,6.67,16.5,23.6,30.7,12.2,0.65,2.91
17,-113.7021,48.6002,6528.0,1980-03,10.62,13.0,21.5,30.0,9.8,0.50,3.21
17,-113.7021,48.6002,6528.0,1980-04,5.80,27.7,37.5,47.3,24.6,0.87,7.01
17,-113.7021,48.6002,6528.0,1980-05,8.93,34.4,44.5,54.6,32.1,0.81,8.72
17,-113.7021,48.6002,6528.0,1980-06,6.62,36.8,47.4,58.1,31.2,1.51,10.60
17,-113.7021,48.6002,6528.0,1980-07,2.67,42.1,54.2,66.3,36.0,2.00,15.25
17,-113.7021,48.6002,6528.0,1980-08,5.58,36.4,47.9,59.3,34.9,0.72,10.69
17,-113.7021,48.6002,6528.0,1980-09,7.92,36.2,45.5,54.8,32.3,1.20,8.65
17,-113.7021,48.6002,6528.0,1980-10,3.37,31.8,39.5,47.3,21.7,2.09,7.88
17,-113.7021,48.6002,6528.0,1980-11,11.17,21.8,27.5,33.2,8.1,1.83,4.23
17,-113.7021,48.6002,6528.0,1980-12,20.01,17.2,23.7,30.2,14.6,0.77,2.69
17,-113.7021,48.6002,6528.0,1981-01,1.37,21.9,27.4,32.9,7.8,1.80,4.07
17,-113.7021,48.6002,6528.0,1981-02,10.52,15.5,22.3,29.2,8.8,0.97,3.02
17,-113.7021,48.6002,6528.0,1981-03,4.25,20.6,30.0,39.3,7.9,1.46,6.19
17,-113.7021,48.6002,6528.0,1981-04,9.49,23.4,32.4,41.5,17.5,0.88,5.39
17,-113.7021,48.6002,6528.0,1981-05,6.98,32.2,41.7,51.2,27.9,0.99,7.49
17,-113.7021,48.6002,6528.0,1981-06,13.61,32.6,42.4,52.2,24.0,1.61,8.13
17,-113.7021,48.6002,6528.0,1981-07,5.84,41.5,52.8,64.1,32.3,2.25,14.15
17,-113.7021,48.6002,6528.0,1981-08,0.65,47.4,59.0,70.6,35.7,3.46,18.98
17,-113.7021,48.6002,6528.0,1981-09,1.79,38.2,48.1,58.1,26.5,2.61,12.40
17,-113.7021,48.6002,6528.0,1981-10,3.34,25.1,33.4,41.7,20.3,0.88,5.12
17,-113.7021,48.6002,6528.0,1981-11,6.06,23.1,29.7,36.2,12.9,1.57,4.35
17,-113.7021,48.6002,6528.0,1981-12,10.39,10.0,16.3,22.6,5.2,0.56,2.11
17,-113.7021,48.6002,6528.0,1982-01,15.20,1.7,9.6,17.4,4.0,0.11,1.39
17,-113.7021,48.6002,6528.0,1982-02,13.46,6.6,14.7,22.7,4.2,0.40,2.15
17,-113.7021,48.6002,6528.0,1982-03,10.00,15.0,23.2,31.4,11.5,0.48,3.26
17,-113.7021,48.6002,6528.0,1982-04,9.40,18.1,27.2,36.2,10.9,0.94,4.88
17,-113.7021,48.6002,6528.0,1982-05,6.56,27.6,38.6,49.6,20.7,0.98,8.25
17,-113.7021,48.6002,6528.0,1982-06,2.89,39.4,49.6,59.8,30.0,1.98,12.64
17,-113.7021,48.6002,6528.0,1982-07,6.82,41.3,52.5,63.7,33.9,1.77,12.43
17,-113.7021,48.6002,6528.0,1982-08,1.17,42.5,54.0,65.5,34.4,1.97,13.80
17,-113.7021,48.6002,6528.0,1982-09,4.30,35.3,45.0,54.7,28.0,1.50,8.73
17,-113.7021,48.6002,6528.0,1982-10,5.36,27.2,34.6,42.1,20.8,1.07,4.98
17,-113.7021,48.6002,6528.0,1982-11,9.48,13.0,19.7,26.4,5.1,0.77,2.57
17,-113.7021,48.6002,6528.0,1982-12,10.97,10.9,16.6,22.2,4.9,0.59,1.91
17,-113.7021,48.6002,6528.0,1983-01,12.27,18.2,24.3,30.4,7.5,1.13,3.23
17,-113.7021,48.6002,6528.0,1983-02,6.30,19.1,25.7,32.3,11.7,0.80,3.22
17,-113.7021,48.6002,6528.0,1983-03,7.48,19.0,26.9,34.7,14.8,0.45,3.46
17,-113.7021,48.6002,6528.0,1983-04,4.65,22.6,32.3,42.1,15.8,0.76,6.19
17,-113.7021,48.6002,6528.0,1983-05,4.31,30.9,41.5,52.1,21.3,1.43,10.47
17,-113.7021,48.6002,6528.0,1983-06,4.89,36.3,46.7,57.1,26.4,1.78,10.81
17,-113.7021,48.6002,6528.0,1983-07,5.34,42.0,52.2,62.4,31.8,2.24,12.22
17,-113.7021,48.6002,6528.0,1983-08,1.63,47.7,58.9,70.1,38.0,2.86,16.85
17,-113.7021,48.6002,6528.0,1983-09,4.84,32.5,42.8,53.0,24.9,1.54,8.27
17,-113.7021,48.6002,6528.0,1983-10,4.58,28.1,36.4,44.6,19.0,1.58,6.21
17,-113.7021,48.6002,6528.0,1983-11,12.35,19.0,23.9,28.7,15.7,0.51,1.98
17,-113.7021,48.6002,6528.0,1983-12,5.89,-1.4,5.5,12.5,-8.8,0.34,1.24
17,-113.7021,48.6002,6528.0,1984-01,11.95,14.6,20.4,26.2,6.3,0.83,2.36
17,-113.7021,48.6002,6528.0,1984-02,4.87,19.4,26.2,32.9,5.9,1.31,3.95
17,-113.7021,48.6002,6528.0,1984-03,7.15,17.6,25.9,34.3,13.2,0.51,3.53
17,-113.7021,48.6002,6528.0,1984-04,7.08,21.9,32.3,42.7,16.9,0.68,5.85
17,-113.7021,48.6002,6528.0,1984-05,9.33,27.0,37.2,47.4,21.0,0.97,7.17
17,-113.7021,48.6002,6528.0,1984-06,5.03,34.2,45.7,57.2,25.1,1.58,11.48
17,-113.7021,48.6002,6528.0,1984-07,0.60,43.2,56.3,69.5,33.5,2.54,18.65
17,-113.7021,48.6002,6528.0,1984-08,1.63,44.7,57.1,69.4,33.9,2.77,17.86
17,-113.7021,48.6002,6528.0,1984-09,10.44,29.8,39.0,48.2,23.2,1.07,7.29
17,-113.7021,48.6002,6528.0,1984-10,11.28,23.4,30.1,36.8,18.3,0.89,3.92
17,-113.7021,48.6002,6528.0,1984-11,10.77,17.4,22.6,27.8,10.2,0.77,2.33
17,-113.7021,48.6002,6528.0,1984-12,11.72,6.0,12.1,18.1,0.6,0.47,1.44
17,-113.7021,48.6002,6528.0,1985-01,1.43,8.5,17.0,25.4,1.4,0.62,2.46
17,-113.7021,48.6002,6528.0,1985-02,7.81,4.1,11.5,18.9,-1.5,0.47,1.81
17,-113.7021,48.6002,6528.0,1985-03,5.76,12.5,22.0,31.5,2.7,0.86,3.95
17,-113.7021,48.6002,6528.0,1985-04,7.89,23.1,31.6,40.2,17.4,0.85,4.93
17,-113.7021,48.6002,6528.0,1985-05,6.59,31.2,42.4,53.6,24.9,1.18,9.46
17,-113.7021,48.6002,6528.0,1985-06,6.92,34.4,45.5,56.6,22.6,2.12,11.42
17,-113.7021,48.6002,6528.0,1985-07,0.35,44.7,59.0,73.4,33.0,3.34,22.39
17,-113.7021,48.6002,6528.0,1985-08,5.98,38.8,50.1,61.3,30.6,1.85,12.16
17,-113.7021,48.6002,6528.0,1985-09,11.70,28.7,36.5,44.2,25.6,0.50,5.05
17,-113.7021,48.6002,6528.0,1985-10,11.17,24.5,31.2,37.9,17.7,1.08,4.08
17,-113.7021,48.6002,6528.0,1985-11,11.39,5.0,10.5,16.1,2.3,0.31,1.29
17,-113.7021,48.6002,6528.0,1985-12,2.30,14.7,19.0,23.4,5.1,0.89,1.94

18,-114.1964,48.9300,6938.0,1971-01,26.36,5.7,11.7,17.7,9.7,0.02,1.00
18,-114.1964,48.9300,6938.0,1971-02,10.69,13.1,19.8,26.5,11.0,0.35,2.36
18,-114.1964,48.9300,6938.0,1971-03,10.55,10.9,18.6,26.4,9.0,0.27,2.56
18,-114.1964,48.9300,6938.0,1971-04,5.01,22.0,30.5,39.0,15.7,0.99,5.17
18,-114.1964,48.9300,6938.0,1971-05,4.56,31.0,41.0,51.1,26.6,0.91,8.30
18,-114.1964,48.9300,6938.0,1971-06,5.85,33.9,43.1,52.4,29.3,1.02,8.12
18,-114.1964,48.9300,6938.0,1971-07,3.28,40.2,51.3,62.5,34.1,1.60,13.05
18,-114.1964,48.9300,6938.0,1971-08,2.30,48.9,59.9,70.8,38.1,3.50,18.46
18,-114.1964,48.9300,6938.0,1971-09,3.83,30.4,39.5,48.5,27.9,0.58,6.67
18,-114.1964,48.9300,6938.0,1971-10,6.83,25.5,32.3,39.1,22.0,0.72,4.16
18,-114.1964,48.9300,6938.0,1971-11,9.36,16.8,22.3,27.8,15.5,0.29,2.05
18,-114.1964,48.9300,6938.0,1971-12,19.47,4.5,10.6,16.8,6.2,0.14,1.18
18,-114.1964,48.9300,6938.0,1972-01,25.61,0.5,7.1,13.7,4.6,0.03,0.95
18,-114.1964,48.9300,6938.0,1972-02,20.11,10.7,17.4,24.1,11.3,0.15,1.85
18,-114.1964,48.9300,6938.0,1972-03,9.67,17.3,25.3,33.3,15.6,0.29,3.39
18,-114.1964,48.9300,6938.0,1972-04,6.52,19.0,27.6,36.3,12.2,0.93,4.75
18,-114.1964,48.9300,6938.0,1972-05,5.98,29.5,39.2,48.8,25.8,0.74,7.18
18,-114.1964,48.9300,6938.0,1972-06,2.43,36.4,46.7,57.0,33.5,0.76,9.77
18,-114.1964,48.9300,6938.0,1972-07,5.74,37.9,48.6,59.2,35.0,0.82,10.68
18,-114.1964,48.9300,6938.0,1972-08,4.92,44.4,55.5,66.7,40.0,1.44,14.43
18,-114.1964,48.9300,6938.0,1972-09,4.73,27.7,37.1,46.5,26.7,0.29,6.06
18,-114.1964,48.9300,6938.0,1972-10,3.88,26.4,33.4,40.5,22.7,0.80,4.50
18,-114.1964,48.9300,6938.0,1972-11,2.69,17.5,22.8,28.2,17.7,0.20,1.86
18,-114.1964,48.9300,6938.0,1972-12,13.14,4.3,10.1,15.9,6.8,0.05,1.04
18,-114.1964,48.9300,6938.0,1973-01,11.22,7.5,13.7,19.9,4.4,0.41,1.76
18,-114.1964,48.9300,6938.0,1973-02,4.81,13.9,21.1,28.3,8.8,0.63,2.88
18,-114.1964,48.9300,6938.0,1973-03,4.48,16.3,24.3,32.3,11.6,0.66,3.66
18,-114.1964,48.9300,6938.0,1973-04,5.40,18.7,28.3,37.8,13.9,0.73,4.97
18,-114.1964,48.9300,6938.0,1973-05,3.85,28.9,39.7,50.4,17.4,1.92,9.39
18,-114.1964,48.9300,6938.0,1973-06,4.14,35.0,45.0,55.1,27.1,1.84,10.08
18,-114.1964,48.9300,6938.0,1973-07,0.40,41.5,53.4,65.4,32.3,2.54,15.57
18,-114.1964,48.9300,6938.0,1973-08,2.29,42.6,53.8,65.1,33.3,2.70,15.18
18,-114.1964,48.9300,6938.0,1973-09,5.00,34.5,44.1,53.7,31.4,0.92,8.29
18,-114.1964,48.9300,6938.0,1973-10,7.05,27.1,33.5,39.9,22.0,1.05,4.36
18,-114.1964,48.9300,6938.0,1973-11,25.26,11.4,16.6,21.7,14.8,0.08,1.01
18,-114.1964,48.9300,6938.0,1973-12,18.40,13.7,18.8,23.8,13.1,0.26,1.50
18,-114.1964,48.9300,6938.0,1974-01,33.61,3.1,9.1,15.0,3.7,0.15,1.19
18,-114.1964,48.9300,6938.0,1974-02,17.34,13.4,19.6,25.7,12.0,0.29,2.02
18,-114.1964,48.9300,6938.0,1974-03,16.90,11.7,19.9,28.0,10.8,0.21,2.68
18,-114.1964,48.9300,6938.0,1974-04,7.17,24.1,32.3,40.4,18.4,1.02,5.14
18,-114.1964,48.9300,6938.0,1974-05,6.13,25.3,34.0,42.8,20.6,0.92,5.70
18,-114.1964,48.9300,6938.0,1974-06,3.98,39.3,49.7,60.1,30.9,2.35,12.37
18,-114.1964,48.9300,6938.0,1974-07,1.66,43.4,53.4,63.3,36.6,2.20,12.85
18,-114.1964,48.9300,6938.0,1974-08,3.75,37.7,48.3,58.9,36.6,0.48,10.10
18,-114.1964,48.9300,6938.0,1974-09,3.06,34.7,44.4,54.2,23.7,2.39,10.31
18,-114.1964,48.9300,6938.0,1974-10,0.39,31.4,39.2,46.9,23.0,1.90,6.75
18,-114.1964,48.9300,6938.0,1974-11,18.32,20.1,25.5,30.8,11.9,1.16,3.09
18,-114.1964,48.9300,6938.0,1974-12,14.42,13.9,19.1,24.3,9.8,0.59,1.93
18,-114.1964,48.9300,6938.0,1975-01,19.36,5.1,11.4,17.6,3.4,0.34,1.49
18,-114.1964,48.9300,6938.0,1975-02,19.19,6.3,13.7,21.1,5.7,0.28,1.75
18,-114.1964,48.9300,6938.0,1975-03,9.15,10.3,17.9,25.5,8.7,0.28,2.34
18,-114.1964,48.9300,6938.0,1975-04,1.57,16.4,24.1,31.9,13.4,0.49,3.30
18,-114.1964,48.9300,6938.0,1975-05,9.05,26.4,35.5,44.5,23.3,0.67,5.78
18,-114.1964,48.9300,6938.0,1975-06,15.28,32.8,42.2,51.5,28.9,1.05,7.76
18,-114.1964,48.9300,6938.0,1975-07,4.29,46.8,57.1,67.3,40.4,2.39,14.50
